V,Qc
0.44730913642052567,-0.444408589754116
0.4481852315394243,-0.44458757805639926
0.44906132665832293,-0.4447637208134934
0.4499374217772215,-0.44493701830915705
0.4508135168961202,-0.4451074708249014
0.45168961201501884,-0.44527507864001237
0.4525657071339174,-0.44543984203157255
0.45344180225281605,-0.4456017612744835
0.4543178973717147,-0.4457608366414868
0.4551939924906133,-0.44591706840318557
0.4560700876095119,-0.446070456828065
0.45694618272841053,-0.44622100218251387
0.45782227784730917,-0.44636870473084456
0.4586983729662078,-0.44651356473531306
0.4595744680851064,-0.44665558245613923
0.46045056320400507,-0.4467947581515273
0.4613266583229037,-0.44693109207768406
0.4622027534418023,-0.4470645844888391
0.4630788485607009,-0.44719523563726427
0.46395494367959955,-0.44732304577329135
0.46483103879849813,-0.44744801514533183
0.46570713391739677,-0.4475701439998945
0.4665832290362954,-0.44768943258160454
0.46745932415519403,-0.4478058811332208
0.4683354192740926,-0.44791948989565417
0.4692115143929913,-0.44803025910798466
0.47008760951188994,-0.4481381890074797
0.4709637046307885,-0.4482432798296101
0.47183979974968715,-0.4483455318080679
0.4727158948685858,-0.44844494517478345
0.4735919899874844,-0.44854152015994103
0.474468085106383,-0.4486352569919961
0.47534418022528163,-0.44872615589769177
0.47622027534418027,-0.44881421710207364
0.47709637046307884,-0.4488994408285072
0.4779724655819775,-0.44898182729869246
0.47884856070087617,-0.4490613767326799
0.47972465581977475,-0.44913808934888594
0.4806007509386734,-0.44921196536410807
0.481476846057572,-0.44928300499353924
0.48235294117647065,-0.44935120845078397
0.48322903629536923,-0.4494165759478721
0.48410513141426786,-0.4494791076952732
0.4849812265331665,-0.44953880390191187
0.48585732165206513,-0.449595664775181
0.4867334167709637,-0.4496496905209561
0.4876095118898624,-0.44970088134360947
0.48848560700876104,-0.4497492374460238
0.4893617021276596,-0.44979475902960564
0.49023779724655825,-0.4498374462942988
0.4911138923654569,-0.4498772994385976
0.49198998748435546,-0.44991431865956083
0.4928660826032541,-0.4499485041528233
0.49374217772215273,-0.4499798561126098
0.4946182728410513,-0.450008374731748
0.49549436795994994,-0.45003406020167985
0.4963704630788486,-0.4500569127124751
0.49724655819774727,-0.4500769324528432
0.4981226533166459,-0.45009411961014534
0.4989987484355445,-0.4501084743704072
0.4998748435544431,-0.45011999691832993
0.5007509386733418,-0.45012868743730244
0.5016270337922403,-0.4501345461094131
0.502503128911139,-0.45013757311546165
0.5033792240300377,-0.4501377686349691
0.5042553191489362,-0.4501351328461911
0.5051314142678348,-0.45012966592612763
0.5060075093867334,-0.45012136805053443
0.5068836045056321,-0.45011023939393474
0.5077596996245307,-0.4500962801296289
0.5086357947434293,-0.45007949042970574
0.5095118898623279,-0.4500598704650529
0.5103879849812265,-0.45003742040536776
0.5112640801001253,-0.4500121404191671
0.5121401752190239,-0.4499840306737986
0.5130162703379225,-0.44995309133544925
0.513892365456821,-0.4499193225691573
0.5147684605757197,-0.4498827245388206
0.5156445556946183,-0.4498432974072072
0.516520650813517,-0.4498010413359655
0.5173967459324156,-0.44975595648563294
0.5182728410513142,-0.44970804301564576
0.5191489361702127,-0.4496573010843498
0.5200250312891114,-0.44960373084900773
0.5209011264080101,-0.44954733246580975
0.5217772215269086,-0.44948810608988243
0.5226533166458073,-0.4494260518752973
0.5235294117647059,-0.44936116997508074
0.5244055068836045,-0.4492934605412219
0.5252816020025032,-0.44922292372468176
0.5261576971214018,-0.4491495596754028
0.5270337922403004,-0.44907336854231605
0.5279098873591991,-0.44899435047335046
0.5287859824780976,-0.4489125056154414
0.5296620775969964,-0.44882783411453886
0.530538172715895,-0.4487403361156155
0.5314142678347935,-0.4486500117626756
0.5322903629536921,-0.4485568611987618
0.5331664580725908,-0.44846088456596456
0.5340425531914894,-0.4483620820054294
0.534918648310388,-0.448260453657364
0.5357947434292867,-0.44815599966104824
0.5366708385481852,-0.44804872015483943
0.5375469336670838,-0.4479386152761812
0.5384230287859825,-0.44782568516161114
0.5392991239048812,-0.4477099299467676
0.5401752190237799,-0.4475913497663978
0.5410513141426784,-0.44746994475436463
0.541927409261577,-0.4473457150436537
0.5428035043804756,-0.4472186607663824
0.5436795994993743,-0.4470887820538034
0.5445556946182729,-0.44695607903631573
0.5454317897371715,-0.4468205518434689
0.5463078848560701,-0.4466822006039711
0.5471839799749687,-0.4465410254456956
0.5480600750938674,-0.44639702649568747
0.548936170212766,-0.446250203880171
0.5498122653316646,-0.44610055772455537
0.5506883604505632,-0.44594808815344156
0.5515644555694619,-0.44579279529062943
0.5524405506883605,-0.4456346792591235
0.5533166458072591,-0.4454737401811395
0.5541927409261578,-0.4453099781781107
0.5550688360450564,-0.4451433933706942
0.5559449311639549,-0.44497398587877723
0.5568210262828536,-0.4448017558214836
0.5576971214017523,-0.44462670331717913
0.5585732165206508,-0.4444488284834772
0.5594493116395495,-0.4442681314372465
0.5603254067584481,-0.44408461229461604
0.5612015018773467,-0.44389827117098
0.5620775969962454,-0.4437091081810052
0.562953692115144,-0.44351712343863503
0.5638297872340425,-0.443322317057098
0.5647058823529413,-0.44312468914891
0.5655819774718398,-0.4429242398258817
0.5664580725907384,-0.4427209691991245
0.5673341677096372,-0.44251487737905504
0.5682102628285357,-0.44230596447540027
0.5690863579474343,-0.44209423059720476
0.569962453066333,-0.4418796758528335
0.5708385481852316,-0.44166230034997966
0.5717146433041302,-0.4414421041956671
0.5725907384230289,-0.4412190874962585
0.5734668335419274,-0.44099325035745884
0.574342928660826,-0.44076459288431946
0.5752190237797247,-0.44053311518124605
0.5760951188986233,-0.4402988173520005
0.5769712140175219,-0.4400616994997072
0.5778473091364206,-0.43982176172686016
0.5787234042553192,-0.439579004135323
0.5795994993742178,-0.4393334268263378
0.5804755944931165,-0.4390850299005289
0.5813516896120151,-0.43883381345790606
0.5822277847309137,-0.43857977759787137
0.5831038798498123,-0.4383229224192219
0.5839799749687109,-0.43806324802015606
0.5848560700876096,-0.43780075449827727
0.5857321652065082,-0.4375354419505979
0.5866082603254068,-0.4372673104735447
0.5874843554443054,-0.43699636016296306
0.5883604505632041,-0.4367225911141208
0.5892365456821027,-0.4364460034217137
0.5901126408010013,-0.43616659717986794
0.5909887359198999,-0.4358843724821463
0.5918648310387986,-0.43559932942155133
0.5927409261576971,-0.43531146809053
0.5936170212765958,-0.4350207885809768
0.5944931163954945,-0.43472729098424
0.595369211514393,-0.4344309753911234
0.5962453066332917,-0.43413184189189136
0.5971214017521903,-0.43382989057627375
0.5979974968710889,-0.43352512153346845
0.5988735919899876,-0.4332175348521452
0.5997496871088862,-0.43290713062045105
0.6006257822277847,-0.43259390892601335
0.6015018773466834,-0.4322778698559431
0.602377972465582,-0.43195901349683963
0.6032540675844806,-0.43163733993479303
0.6041301627033794,-0.43131284925539015
0.6050062578222779,-0.43098554154371616
0.6058823529411765,-0.43065541688435816
0.6067584480600752,-0.43032247536141244
0.6076345431789738,-0.4299867170584817
0.6085106382978723,-0.42964814205868485
0.6093867334167711,-0.42930675044465705
0.6102628285356696,-0.42896254229855335
0.6111389236545682,-0.42861551770205475
0.6120150187734669,-0.42826567673636773
0.6128911138923655,-0.4279130194822308
0.6137672090112642,-0.4275575460199177
0.6146433041301628,-0.4271992564292376
0.6155193992490614,-0.4268381507895429
0.6163954943679599,-0.4264742291797292
0.6172715894868587,-0.4261074916782396
0.6181476846057572,-0.42573793836306906
0.6190237797246559,-0.42536556931176583
0.6198998748435545,-0.42499038460143534
0.6207759699624531,-0.42461238430874415
0.6216520650813518,-0.4242315685099216
0.6225281602002504,-0.4238479372807644
0.6234042553191491,-0.4234614906966385
0.6242803504380476,-0.42307222883248274
0.6251564455569463,-0.4226801517628115
0.6260325406758448,-0.42228525956171925
0.6269086357947435,-0.4218875523028809
0.6277847309136421,-0.4214870300595567
0.6286608260325408,-0.42108369290459435
0.6295369211514393,-0.42067754091043263
0.630413016270338,-0.4202685741491031
0.6312891113892365,-0.4198567926922342
0.6321652065081352,-0.41944219661105364
0.6330413016270339,-0.41902478597639026
0.6339173967459325,-0.41860456085867837
0.6347934918648311,-0.4181815213279597
0.6356695869837297,-0.41775566745388604
0.6365456821026284,-0.41732699930572204
0.6374217772215269,-0.41689551695234817
0.6382978723404257,-0.4164612204622634
0.6391739674593242,-0.41602410990358696
0.6400500625782228,-0.41558418534406283
0.6409261576971214,-0.4151414468510598
0.6418022528160201,-0.4146958944915756
0.6426783479349187,-0.414247528332241
0.6435544430538174,-0.4137963484393187
0.644430538172716,-0.41334235487870785
0.6453066332916145,-0.4128855477159481
0.6461827284105132,-0.4124259270162187
0.6470588235294118,-0.4119634928443433
0.6479349186483104,-0.41149824526479195
0.6488110137672091,-0.41103018434168315
0.6496871088861077,-0.41055931013878655
0.6505632040050062,-0.41008562271952553
0.651439299123905,-0.40960912214697764
0.6523153942428036,-0.40912980848388114
0.6531914893617022,-0.4086476817926329
0.6540675844806009,-0.40816274213529213
0.6549436795994994,-0.40767498957358506
0.655819774718398,-0.4071844241689029
0.6566958698372967,-0.406691045982308
0.6575719649561953,-0.40619485507453357
0.658448060075094,-0.40569585150598675
0.6593241551939926,-0.4051940353367519
0.6602002503128911,-0.40468940662659036
0.6610763454317898,-0.4041819654349441
0.6619524405506885,-0.4036717118209384
0.662828535669587,-0.4031586458433827
0.6637046307884857,-0.4026427675607732
0.6645807259073843,-0.4021240770312954
0.6654568210262829,-0.40160257431282553
0.6663329161451815,-0.4010782594629321
0.6672090112640802,-0.4005511325388805
0.6680851063829789,-0.40002119359763155
0.6689612015018774,-0.39948844269584527
0.6698372966207761,-0.3989528798898838
0.6707133917396746,-0.39841450523581146
0.6715894868585733,-0.39787331878939747
0.6724655819774719,-0.3973293206061187
0.6733416770963706,-0.39678251074115967
0.6742177722152691,-0.39623288924941746
0.6750938673341678,-0.39568045618549996
0.6759699624530664,-0.3951252116037306
0.676846057571965,-0.3945671555581495
0.6777221526908636,-0.39400628810251437
0.6785982478097623,-0.39344260929030284
0.6794743429286609,-0.3928761191747152
0.6803504380475595,-0.3923068178086748
0.6812265331664582,-0.3917347052448312
0.6821026282853567,-0.3911597815355612
0.6829787234042555,-0.3905820467329695
0.683854818523154,-0.39000150088889285
0.6847309136420526,-0.3894181440549006
0.6856070087609512,-0.38883197628229493
0.6864831038798499,-0.38824299762211667
0.6873591989987484,-0.38765120812514087
0.6882352941176472,-0.3870566078418852
0.6891113892365458,-0.38645919682260643
0.6899874843554443,-0.38585897511730494
0.6908635794743431,-0.3852559427757244
0.6917396745932416,-0.3846500998473561
0.6926157697121403,-0.38404144638143756
0.6934918648310389,-0.38342998242695625
0.6943679599499375,-0.38281570803264986
0.695244055068836,-0.3821986232470094
0.6961201501877348,-0.38157872811827886
0.6969962453066333,-0.3809560226944585
0.697872340425532,-0.38033050702330506
0.6987484355444307,-0.3797021811523347
0.6996245306633292,-0.3790710451288233
0.7005006257822278,-0.3784370989998075
0.7013767209011265,-0.3778003428120892
0.7022528160200252,-0.3771607766122328
0.7031289111389237,-0.37651840044657026
0.7040050062578224,-0.37587321436120036
0.7048811013767209,-0.37522521840199163
0.7057571964956195,-0.3745744126145828
0.7066332916145183,-0.37392079704438386
0.7075093867334169,-0.373264371736579
0.7083854818523155,-0.37260513673612705
0.7092615769712141,-0.3719430920877633
0.7101376720901127,-0.37127823783599956
0.7110137672090113,-0.3706105740251284
0.71188986232791,-0.36994010069922023
0.7127659574468086,-0.3692668179021299
0.7136420525657072,-0.36859072567749285
0.7145181476846058,-0.3679118240687309
0.7153942428035044,-0.3672301131190506
0.7162703379224031,-0.3665455928714453
0.7171464330413018,-0.3658582633686974
0.7180225281602004,-0.36516812465337856
0.7188986232790989,-0.3644751767678517
0.7197747183979976,-0.3637794197542714
0.7206508135168961,-0.3630808536545864
0.7215269086357948,-0.36237947851053953
0.7224030037546935,-0.3616752943636705
0.7232790988735921,-0.3609683012553154
0.7241551939924906,-0.3602584992266099
0.7250312891113893,-0.35954588831848844
0.725907384230288,-0.35883046857168666
0.7267834793491865,-0.358112240026743
0.7276595744680853,-0.3573912027239977
0.7285356695869838,-0.35666735670359795
0.7294117647058824,-0.35594070200549477
0.730287859824781,-0.35521123866944626
0.7311639549436797,-0.3544789667350198
0.7320400500625784,-0.3537438862415906
0.732916145181477,-0.35300599722834536
0.7337922403003755,-0.35226529973428167
0.7346683354192741,-0.35152179379821025
0.7355444305381729,-0.3507754794587551
0.7364205256570714,-0.350026356754356
0.7372966207759701,-0.34927442572326683
0.7381727158948687,-0.34851968640356146
0.7390488110137673,-0.3477621388331299
0.7399249061326658,-0.34700178304968166
0.7408010012515646,-0.34623861909074716
0.7416770963704633,-0.3454726469936784
0.7425531914893618,-0.34470386679564946
0.7434292866082605,-0.3439322785336578
0.744305381727159,-0.34315788224452626
0.7451814768460575,-0.34238067796490235
0.7460575719649563,-0.34160066573126113
0.746933667083855,-0.34081784557990447
0.7478097622027535,-0.34003221754696455
0.7486858573216522,-0.3392437816684015
0.7495619524405507,-0.3384525379800072
0.7504380475594494,-0.3376584865174048
0.751314142678348,-0.3368616273160505
0.7521902377972467,-0.33606196041123404
0.7530663329161453,-0.3352594858380804
0.7539424280350439,-0.3344542036315492
0.7548185231539425,-0.33364611382643705
0.7556946182728411,-0.33283521645737824
0.7565707133917399,-0.33202151155884607
0.7574468085106384,-0.33120499916515245
0.758322903629537,-0.33038567931045004
0.7591989987484355,-0.329563552028733
0.7600750938673342,-0.32873861735383736
0.7609511889862328,-0.32791087531944285
0.7618272841051316,-0.32708032595907177
0.7627033792240302,-0.3262469693060941
0.7635794743429287,-0.32541080539372347
0.7644555694618274,-0.32457183425502034
0.765331664580726,-0.32373005592289394
0.7662077596996246,-0.32288547043010163
0.7670838548185233,-0.32203807780924865
0.7679599499374219,-0.3211878780927937
0.7688360450563204,-0.3203348713130436
0.769712140175219,-0.31947905750215866
0.7705882352941177,-0.318620436692151
0.7714643304130164,-0.3177590089148872
0.7723404255319151,-0.31689477420208845
0.7732165206508136,-0.31602773258533023
0.7740926157697122,-0.31515788409604606
0.7749687108886107,-0.3142852287655242
0.7758448060075095,-0.31340976662491205
0.7767209011264081,-0.3125314977052145
0.7775969962453068,-0.311650422037298
0.7784730913642053,-0.31076653965188683
0.7793491864831039,-0.3098798505795677
0.7802252816020027,-0.3089903548507882
0.7811013767209012,-0.30809805249585875
0.7819774718397999,-0.3072029435449535
0.7828535669586985,-0.3063050280281103
0.7837296620775971,-0.3054043059752325
0.7846057571964956,-0.3045007774160875
0.7854818523153944,-0.3035944423803112
0.786357947434293,-0.30268530089740375
0.7872340425531916,-0.301773352996737
0.7881101376720901,-0.3008585987075485
0.7889862327909888,-0.2999410380589458
0.7898623279098873,-0.2990206710799068
0.790738423028786,-0.2980974977992803
0.7916145181476848,-0.29717151824578614
0.7924906132665833,-0.2962427324480166
0.793366708385482,-0.29531114043443774
0.7942428035043805,-0.29437674223338783
0.7951188986232792,-0.29343953787308075
0.7959949937421777,-0.29249952738160356
0.7968710888610765,-0.2915567107869219
0.797747183979975,-0.29061108811687575
0.7986232790988737,-0.28966265939918245
0.7994993742177722,-0.2887114246614375
0.8003754693366709,-0.28775738393111494
0.8012515644555697,-0.28680053723556753
0.8021276595744682,-0.28584088460202906
0.8030037546933668,-0.2848784260576116
0.8038798498122653,-0.28391316162931
0.8047559449311641,-0.28294509134400014
0.8056320400500626,-0.2819742152284408
0.8065081351689614,-0.28100053330927355
0.8073842302878599,-0.28002404561302363
0.8082603254067585,-0.2790447521661008
0.809136420525657,-0.2780626529947998
0.8100125156445558,-0.2770777481253004
0.8108886107634545,-0.27609003758366835
0.811764705882353,-0.27509952139585825
0.8126408010012517,-0.2741061995877099
0.8135168961201502,-0.2731100721849524
0.8143929912390488,-0.27211113921320274
0.8152690863579475,-0.2711094006979671
0.8161451814768462,-0.2701048566646427
0.8170212765957449,-0.26909750713851643
0.8178973717146434,-0.26808735214476576
0.8187734668335419,-0.2670743917084608
0.8196495619524407,-0.2660586258545625
0.8205256570713393,-0.26504005460792546
0.8214017521902379,-0.2640186779932989
0.8222778473091366,-0.26299449603532365
0.8231539424280351,-0.26196750875853625
0.8240300375469337,-0.2609377161873685
0.8249061326658323,-0.2599051183461467
0.8257822277847311,-0.25886971525909486
0.8266583229036297,-0.2578315069503332
0.8275344180225283,-0.2567904934438783
0.8284105131414269,-0.25574667476364543
0.8292866082603254,-0.2547000509334487
0.8301627033792242,-0.25365062197699983
0.8310387984981228,-0.252598387917911
0.8319148936170214,-0.25154334877969453
0.83279098873592,-0.2504855045857628
0.8336670838548186,-0.2494248553594287
0.8345431789737172,-0.24836140112390703
0.8354192740926158,-0.24729514190231616
0.8362953692115146,-0.24622607771767502
0.8371714643304131,-0.24515420859290682
0.8380475594493118,-0.24407953455083775
0.8389236545682103,-0.24300205561419874
0.839799749687109,-0.2419217718056248
0.8406758448060077,-0.24083868314765589
0.8415519399249063,-0.23975278966273916
0.8424280350438048,-0.23866409137322653
0.8433041301627034,-0.23757258830137618
0.844180225281602,-0.23647828046935415
0.8450563204005007,-0.23538116789923347
0.8459324155193995,-0.23428125061299676
0.846808510638298,-0.23317852863253385
0.8476846057571966,-0.23207300197964376
0.8485607008760951,-0.23096467067603532
0.8494367959949939,-0.2298535347433266
0.8503128911138924,-0.2287395942030468
0.8511889862327912,-0.2276228490766361
0.8520650813516897,-0.22650329938544655
0.8529411764705883,-0.2253809451507396
0.8538172715894868,-0.22425578639369226
0.8546933667083856,-0.22312782313539148
0.8555694618272843,-0.22199705539683912
0.8564455569461829,-0.22086348319895022
0.8573216520650815,-0.21972710656255368
0.85819774718398,-0.2185879255083929
0.8590738423028788,-0.21744594005712603
0.8599499374217773,-0.21630115022932794
0.860826032540676,-0.21515355604548736
0.8617021276595745,-0.2140031575260104
0.8625782227784732,-0.21284995469122014
0.8634543178973717,-0.21169394756135596
0.8643304130162704,-0.21053513615657415
0.8652065081351691,-0.20937352049695157
0.8660826032540677,-0.20820910060248043
0.8669586983729664,-0.2070418764930737
0.8678347934918649,-0.2058718481885624
0.8687108886107635,-0.2046990157086983
0.8695869837296621,-0.2035233790731512
0.8704630788485609,-0.2023449383015139
0.8713391739674594,-0.2011636934132981
0.872215269086358,-0.1999796444279376
0.8730913642052566,-0.19879279136478734
0.8739674593241553,-0.19760313424312415
0.874843554443054,-0.1964106730821482
0.8757196495619526,-0.19521540790098157
0.8765957446808512,-0.19401733871866966
0.8774718397997497,-0.1928164655541822
0.8783479349186484,-0.19161278842641116
0.879224030037547,-0.19040630735417374
0.8801001251564458,-0.18919702235621338
0.8809762202753443,-0.18798493345119582
0.8818523153942429,-0.18677004065771508
0.8827284105131414,-0.18555234399428833
0.8836045056320401,-0.18433184347936016
0.8844806007509388,-0.18310853913130276
0.8853566958698375,-0.18188243096841372
0.8862327909887361,-0.18065351900891824
0.8871088861076346,-0.1794218032709698
0.8879849812265332,-0.17818728377264925
0.8888610763454319,-0.17694996053196577
0.8897371714643305,-0.17570983356685854
0.8906132665832293,-0.17446690289519373
0.8914893617021278,-0.17322116853476865
0.8923654568210263,-0.17197263050331002
0.8932415519399249,-0.17072128881847304
0.8941176470588237,-0.16946714349784675
0.8949937421777223,-0.1682101945589476
0.895869837296621,-0.16695044201922538
0.8967459324155195,-0.16568788589606065
0.8976220275344181,-0.1644225262067649
0.8984981226533166,-0.1631543629685832
0.8993742177722154,-0.16188339619869319
0.9002503128911141,-0.16060962591420358
0.9011264080100126,-0.15933305213215787
0.9020025031289113,-0.15805367486953292
0.9028785982478098,-0.15677149414323854
0.9037546933667086,-0.1554865099701188
0.9046307884856071,-0.15419872236695364
0.9055068836045058,-0.152908131350455
0.9063829787234043,-0.15161473693727312
0.907259073842303,-0.15031853914399163
0.9081351689612015,-0.14901953798712975
0.9090112640801002,-0.14771773348314365
0.909887359198999,-0.14641312564842623
0.9107634543178975,-0.14510571449930487
0.9116395494367961,-0.14379550005204633
0.9125156445556947,-0.1424824823228532
0.9133917396745933,-0.14116666132786615
0.9142678347934919,-0.1398480370831634
0.9151439299123907,-0.1385266096047617
0.9160200250312892,-0.1372023789086163
0.9168961201501878,-0.13587534501062026
0.9177722152690864,-0.13454550792660602
0.9186483103879851,-0.1332128676723472
0.9195244055068836,-0.13187742426355453
0.9204005006257824,-0.13053917771587953
0.921276595744681,-0.12919812804491415
0.9221526908635795,-0.12785427526619086
0.9230287859824782,-0.12650761939518307
0.9239048811013768,-0.12515816044730443
0.9247809762202756,-0.12380589843791046
0.9256570713391741,-0.12245083338229867
0.9265331664580727,-0.12109296529570757
0.9274092615769712,-0.11973229419331832
0.92828535669587,-0.1183688200902544
0.9291614518147685,-0.11700254300158264
0.9300375469336672,-0.1156334629423117
0.9309136420525659,-0.11426157992739472
0.9317897371714644,-0.11288689397172669
0.932665832290363,-0.11150940509014884
0.9335419274092617,-0.11012911329744357
0.9344180225281603,-0.10874601860834021
0.9352941176470589,-0.10736012103751125
0.9361702127659576,-0.1059714205995741
0.9370463078848561,-0.10457991730909133
0.9379224030037547,-0.10318561118057135
0.9387984981226535,-0.10178850222846747
0.9396745932415521,-0.1003885904671793
0.9405506883604507,-0.09898587591105268
0.9414267834793493,-0.09758035857437974
0.9423028785982479,-0.0961720384713991
0.9431789737171465,-0.0947609156162954
0.9440550688360452,-0.09334699002320268
0.9449311639549438,-0.09193026170620011
0.9458072590738424,-0.09051073067931559
0.946683354192741,-0.08908839695652371
0.9475594493116396,-0.08766326055174956
0.9484355444305383,-0.08623532147886359
0.949311639549437,-0.08480457975168743
0.9501877346683356,-0.08337103538398982
0.9510638297872341,-0.08193468838948892
0.9519399249061328,-0.0804955387818529
0.9528160200250313,-0.07905358657469841
0.95369211514393,-0.07760883178159261
0.9545682102628287,-0.07616127441605247
0.9554443053817273,-0.07471091449154499
0.9563204005006258,-0.07325775202148721
0.9571964956195245,-0.07180178701924866
0.9580725907384232,-0.07034301949814714
0.9589486858573217,-0.06888144947145358
0.9598247809762205,-0.06741707695238963
0.960700876095119,-0.06594990195412831
0.9615769712140176,-0.06447992448979423
0.9624530663329162,-0.06300714457246537
0.9633291614518149,-0.0615315622151702
0.9642052565707137,-0.06005317743089056
0.9650813516896122,-0.05857199023256077
0.9659574468085107,-0.05708800063306785
0.9668335419274093,-0.05560120864525264
0.9677096370463079,-0.05411161428190869
0.9685857321652066,-0.052619217555782916
0.9694618272841053,-0.05112401847957626
0.9703379224030039,-0.04962601706594327
0.9712140175219025,-0.04812521332749409
0.972090112640801,-0.04662160727679132
0.9729662077596998,-0.04511519892635252
0.9738423028785983,-0.0436059882886517
0.974718397997497,-0.04209397537611492
0.9755944931163957,-0.04057916020112606
0.9764705882352942,-0.03906154277602325
0.9773466833541927,-0.03754112311310065
0.9782227784730915,-0.03601790122460691
0.9790988735919902,-0.034491877122748704
0.9799749687108887,-0.03296305081968698
0.9808510638297874,-0.0314314223275407
0.9817271589486859,-0.02989699165838422
0.9826032540675845,-0.028359758824249015
0.9834793491864832,-0.0268197238371235
0.9843554443053819,-0.025276886708953894
0.9852315394242805,-0.023731247451642012
0.9861076345431791,-0.0221828060770497
0.9869837296620777,-0.02063156259699417
0.9878598247809763,-0.019077517023252
0.988735919899875,-0.01752066936755803
0.9896120150187736,-0.015961019641603125
0.9904881101376722,-0.01439856785704019
0.9913642052565708,-0.012833314025477938
0.9922403003754694,-0.011265258158485114
0.993116395494368,-0.00969440026758872
0.9939924906132667,-0.008120740364276013
0.9948685857321654,-0.006544278459992503
0.9957446808510639,-0.004965014566145065
0.9966207759699626,-0.0033829486940983866
0.9974968710888612,-0.0017980808551771865
0.9983729662077598,-0.0002104110606679921
0.9992490613266584,0.0013800606781837477
1.000125156445557,0.002973334350172774
1.0010012515644557,0.004569409944130909
1.0018773466833544,0.00616828744893172
1.002753441802253,0.007769966853485855
1.0036295369211514,0.009374448146744152
1.0045056320400503,0.010981731317695864
1.005381727158949,0.01259181635536799
1.0062578222778473,0.014204703248826389
1.0071339173967462,0.015820391987175553
1.0080100125156446,0.017438882559557722
1.0088861076345432,0.019060174955152
1.0097622027534419,0.020684269163177227
1.0106382978723405,0.022311165172887337
1.0115143929912391,0.023940862973576005
1.0123904881101378,0.02557336255457221
1.0132665832290364,0.027208663905242902
1.014142678347935,0.028846767014991892
1.0150187734668337,0.03048767187326007
1.0158948685857323,0.032131378469523186
1.016770963704631,0.033777886793295187
1.0176470588235296,0.03542719683412621
1.0185231539424282,0.03707930858160058
1.0193992490613268,0.038734222025341936
1.0202753441802255,0.04039193715500544
1.0211514392991239,0.04205245396028512
1.0220275344180227,0.04371577243090985
1.0229036295369214,0.04538189255664249
1.0237797246558198,0.047050814327282975
1.0246558197747186,0.048722537732664994
1.025531914893617,0.05039706276265621
1.0264080100125157,0.05207438940716158
1.0272841051314143,0.05375451765611894
1.028160200250313,0.0554374474995003
1.0290362953692116,0.057123178927313445
1.0299123904881102,0.05881171192959833
1.0307884856070089,0.06050304649643001
1.0316645807259075,0.06219718261791729
1.0325406758448061,0.06389412028420294
1.0334167709637048,0.06559385948546259
1.0342928660826034,0.06729640021190586
1.035168961201502,0.069001742453775
1.0360450563204007,0.070709886201346
1.0369211514392993,0.0724208314449275
1.037797246558198,0.07413457817486124
1.0386733416770964,0.07585112638152136
1.0395494367959952,0.07757047605531509
1.0404255319148936,0.07929262718668073
1.0413016270337923,0.08101757976609081
1.042177722152691,0.08274533378404847
1.0430538172715895,0.08447588923108929
1.0439299123904884,0.08620924609778258
1.0448060075093868,0.0879454043747252
1.0456821026282854,0.08968436405254909
1.046558197747184,0.09142612512191728
1.0474342928660827,0.09317068757352254
1.0483103879849813,0.09491805139809073
1.04918648310388,0.0966682165863777
1.0500625782227786,0.09842118312917036
1.0509386733416772,0.10017695101728674
1.0518147684605759,0.10193552024157526
