P,Q,V_high,V_low
0.0,0.0,13.5,
0.002,0.0006573682103577264,13.495120710549578,0.015600180265893153
0.004,0.0013147364207154529,13.490221589958567,0.031211691281166815
0.006,0.001972104631073179,13.485302576978823,0.04683461448231647
0.008,0.0026294728414309057,13.480363609776202,0.062469031810604855
0.01,0.003286841051788632,13.475404625924929,0.07811502572042421
0.012,0.003944209262146358,13.470425562401855,0.09377267918414878
0.014,0.004601577472504085,13.465426355580647,0.10944207569897554
0.016,0.0052589456828618115,13.460406941225871,0.1251232992932493
0.018000000000000002,0.0059163138932195386,13.45536725448702,0.1408164345327523
0.020000000000000004,0.006573682103577266,13.450307229892424,0.15652156652714475
0.022000000000000006,0.007231050313934993,13.445226801343082,0.17223878093693676
0.024000000000000007,0.00788841852429272,13.44012590210641,0.18796816397960442
0.02600000000000001,0.008545786734650446,13.435004464809868,0.20370980243676132
0.02800000000000001,0.009203154945008174,13.42986242143454,0.21946378366086902
0.030000000000000013,0.0098605231553659,13.424699703308569,0.23523019558223124
0.032000000000000015,0.010517891365723628,13.419516241100514,0.2510091267161333
0.034000000000000016,0.011175259576081354,13.414311964812622,0.2668006661697598
0.03600000000000002,0.01183262778643908,13.409086803773974,0.28260490364966845
0.03800000000000002,0.012489995996796809,13.403840686633538,0.2984219294689827
0.04000000000000002,0.013147364207154535,13.398573541353123,0.31425183455495415
0.04200000000000002,0.013804732417512263,13.393285295200213,0.33009471045637273
0.044000000000000025,0.014462100627869989,13.387975874740711,0.34595064935147707
0.04600000000000003,0.015119468838227717,13.38264520583155,0.3618197440553762
0.04800000000000003,0.015776837048585443,13.37729321361321,0.37770208802820593
0.05000000000000003,0.01643420525894317,13.371919822502111,0.39359777538302576
0.05200000000000003,0.0170915734693009,13.366524956182896,0.40950690089382863
0.054000000000000034,0.017748941679658625,13.361108537600582,0.4254295600038905
0.056000000000000036,0.01840630989001635,13.355670488952612,0.4413658488341064
0.05800000000000004,0.019063678100374078,13.350210731680761,0.45731586419130654
0.06000000000000004,0.019721046310731804,13.344729186462937,0.47327970357698174
0.06200000000000004,0.020378414521089534,13.339225773204838,0.4892574651958803
0.06400000000000004,0.02103578273144726,13.333700411031495,0.5052492479649164
0.06600000000000004,0.021693150941804986,13.328153018278664,0.5212551515220958
0.06800000000000005,0.022350519152162712,13.322583512484108,0.5372752762356167
0.07000000000000005,0.023007887362520442,13.316991810378715,0.553309723213077
0.07200000000000005,0.023665255572878168,13.3113778278775,0.5693585943108566
0.07400000000000005,0.024322623783235894,13.305741480070452,0.5854219921436057
0.07600000000000005,0.02497999199359362,13.30008268121324,0.6015000200938856
0.07800000000000006,0.025637360203951347,13.294401344717764,0.6175927823219889
0.08000000000000006,0.026294728414309076,13.288697383142582,0.6337003837758793
0.08200000000000006,0.026952096624666803,13.282970708183141,0.6498229302012094
0.08400000000000006,0.02760946483502453,13.2772212306619,0.6659605281516482
0.08600000000000006,0.028266833045382255,13.271448860518248,0.6821132849992327
0.08800000000000006,0.028924201255739985,13.265653506798305,0.6982813089449211
0.09000000000000007,0.02958156946609771,13.25983507764452,0.7144647090293369
0.09200000000000007,0.030238937676455437,13.253993480285127,0.7306635951436564
0.09400000000000007,0.030896305886813163,13.248128621023412,0.7468780780406474
0.09600000000000007,0.03155367409717089,13.24224040522682,0.7631082693458818
0.09800000000000007,0.032211042307528616,13.236328737315876,0.7793542815691706
0.10000000000000007,0.032868410517886346,13.230393520752925,0.7956162281161463
0.10200000000000008,0.033525778728244075,13.22443465803069,0.8118942232999776
0.10400000000000008,0.0341831469386018,13.21845205066064,0.8281883823533981
0.10600000000000008,0.03484051514895953,13.212445599161166,0.8444988214407848
0.10800000000000008,0.03549788335931725,13.206415203045552,0.8608256576705201
0.11000000000000008,0.03615525156967498,13.200360760809774,0.8771690091075094
0.11200000000000009,0.03681261978003271,13.194282169920056,0.8935289947859203
0.11400000000000009,0.03746998799039043,13.188179326800254,0.9099057347221704
0.11600000000000009,0.03812735620074816,13.182052126819,0.9262993499280069
0.11800000000000009,0.038784724411105885,13.175900464276648,0.9427099624238772
0.12000000000000009,0.039442092621463615,13.169724232391992,0.9591376952525751
0.1220000000000001,0.040099460831821344,13.16352332328876,0.975582672492999
0.1240000000000001,0.04075682904217907,13.157297627981874,0.9920450192741828
0.12600000000000008,0.04141419725253679,13.15104703636349,1.0085248617895826
0.12800000000000009,0.04207156546289452,13.144771437188773,1.0250223273116006
0.1300000000000001,0.04272893367325224,13.138470718061457,1.041537544206277
0.1320000000000001,0.04338630188360997,13.132144765419131,1.058070641948321
0.1340000000000001,0.0440436700939677,13.125793464518292,1.0746217511363594
0.1360000000000001,0.044701038304325424,13.119416699419117,1.0911910035084105
0.1380000000000001,0.045358406514683154,13.113014352969989,1.107778531957722
0.1400000000000001,0.046015774725040884,13.106586306791737,1.1243844705487247
0.1420000000000001,0.04667314293539861,13.100132441261612,1.1410089545333746
0.1440000000000001,0.047330511145756336,13.09365263549697,1.157652120367775
0.1460000000000001,0.04798787935611406,13.087146767338673,1.174314105729012
0.1480000000000001,0.04864524756647179,13.080614713334196,1.1909950495323494
0.1500000000000001,0.04930261577682952,13.074056348720434,1.207695091948711
0.1520000000000001,0.04995998398718724,13.06747154740619,1.2244143744224094
0.1540000000000001,0.05061735219754497,13.060860181954366,1.2411530396892905
0.1560000000000001,0.051274720407902694,13.054222123563823,1.2579112317951002
0.1580000000000001,0.05193208861826042,13.047557242050921,1.2746890961142239
0.16000000000000011,0.05258945682861815,13.040865405830706,1.2914867793687657
0.16200000000000012,0.053246825038975876,13.034146481897782,1.3083044296479684
0.16400000000000012,0.053904193249333605,13.027400335806814,1.3251421964279195
0.16600000000000012,0.05456156145969133,13.020626831652674,1.342000230591697
0.16800000000000012,0.05521892967004906,13.013825832050237,1.358878684449843
0.17000000000000012,0.05587629788040679,13.006997198113782,1.3757777117612
0.17200000000000013,0.05653366609076451,13.000140789436024,1.392697467754128
0.17400000000000013,0.05719103430112224,12.993256464066762,1.4096381091481616
0.17600000000000013,0.05784840251147997,12.98634407849111,1.4265997941759652
0.17800000000000013,0.05850577072183769,12.979403487607323,1.4435826826057947
0.18000000000000013,0.05916313893219542,12.972434544704225,1.4605869357643122
0.18200000000000013,0.059820507142553145,12.96543710143819,1.4776127165598658
0.18400000000000014,0.060477875352910875,12.958411007809685,1.494660189506164
0.18600000000000014,0.061135243563268604,12.951356112139376,1.5117295207464478
0.18800000000000014,0.06179261177362633,12.944272261043775,1.5288208780780688
0.19000000000000014,0.06244997998398406,12.937159299410412,1.5459344309775553
0.19200000000000014,0.06310734819434179,12.930017070372532,1.5630703506261672
0.19400000000000014,0.06376471640469951,12.9228454152833,1.5802288099359143
0.19600000000000015,0.06442208461505723,12.915644173689513,1.597409983576125
0.19800000000000015,0.06507945282541497,12.90841318330478,1.6146140480004358
0.20000000000000015,0.06573682103577269,12.90115227998219,1.6318411814744092
0.20200000000000015,0.06639418924613041,12.893861297686437,1.6490915641036235
0.20400000000000015,0.06705155745648815,12.886540068465395,1.6663653778623284
0.20600000000000016,0.06770892566684587,12.879188422421123,1.683662806622676
0.20800000000000016,0.0683662938772036,12.871806187680294,1.7009840361845157
0.21000000000000016,0.06902366208756132,12.864393190364037,1.7183292543057906
0.21200000000000016,0.06968103029791906,12.856949254557165,1.735698650733521
0.21400000000000016,0.07033839850827678,12.849474202276772,1.753092417235434
0.21600000000000016,0.0709957667186345,12.841967853440217,1.7705107476322046
0.21800000000000017,0.07165313492899224,12.834430025832434,1.787953837830385
0.22000000000000017,0.07231050313934996,12.826860535072575,1.805421885855958
0.22200000000000017,0.07296787134970768,12.819259194579974,1.8229150918886052
0.22400000000000017,0.07362523956006542,12.811625815539404,1.8404336582966565
0.22600000000000017,0.07428260777042314,12.803960206865609,1.8579777896727914
0.22800000000000017,0.07493997598078087,12.796262175167097,1.875547692870449
0.23000000000000018,0.0755973441911386,12.788531524709187,1.893143577040996
0.23200000000000018,0.07625471240149632,12.780768057376257,1.910765653671703
0.23400000000000018,0.07691208061185405,12.772971572633208,1.928414136624476
0.23600000000000018,0.07756944882221177,12.765141867486106,1.9460892421754337
0.23800000000000018,0.0782268170325695,12.757278736441988,1.963791189055306
0.24000000000000019,0.07888418524292723,12.749381971467788,1.9815201984907205
0.2420000000000002,0.07954155345328495,12.741451361948414,1.9992764942463264
0.2440000000000002,0.08019892166364269,12.733486694643883,2.0170603026678777
0.2460000000000002,0.08085628987400041,12.725487753645538,2.034871852726202
0.2480000000000002,0.08151365808435813,12.717454320331308,2.052711376062144
0.25000000000000017,0.08217102629471586,12.709386173319988,2.07057910703251
0.25200000000000017,0.08282839450507358,12.70128308842451,2.0884752827569724
0.25400000000000017,0.08348576271543132,12.693144838604175,2.1064001431660433
0.25600000000000017,0.08414313092578904,12.684971193915818,2.124353931050123
0.2580000000000002,0.08480049913614676,12.676761921463891,2.1423368921095873
0.2600000000000002,0.08545786734650448,12.668516785349416,2.160349275006052
0.2620000000000002,0.08611523555686222,12.66023554661779,2.178391331414751
0.2640000000000002,0.08677260376721994,12.651917963205385,2.19646331607813
0.2660000000000002,0.08742997197757767,12.643563789884963,2.214565486860629
0.2680000000000002,0.0880873401879354,12.63517277820981,2.2326981048047414
0.2700000000000002,0.08874470839829313,12.626744676456598,2.2508614341883297
0.2720000000000002,0.08940207660865085,12.618279229566904,2.2690557425833062
0.2740000000000002,0.09005944481900859,12.6097761790874,2.2872813009156268
0.2760000000000002,0.09071681302936631,12.6012352631086,2.305538383526729
0.2780000000000002,0.09137418123972403,12.592656216202217,2.3238272682363643
0.2800000000000002,0.09203154945008177,12.584038769356972,2.342148236406966
0.2820000000000002,0.09268891766043949,12.575382649912957,2.3605015730094903
0.2840000000000002,0.09334628587079721,12.566687581494346,2.3788875666908553
0.2860000000000002,0.09400365408115494,12.55795328394056,2.3973065098429815
0.2880000000000002,0.09466102229151267,12.54917947323572,2.4157586986735113
0.2900000000000002,0.0953183905018704,12.540365861436419,2.434244433278207
0.2920000000000002,0.09597575871222812,12.531512156597705,2.452764017715178
0.2940000000000002,0.09663312692258585,12.52261806269727,2.4713177600808214
0.2960000000000002,0.09729049513294358,12.51368327955775,2.4899059725877377
0.2980000000000002,0.0979478633433013,12.504707502767106,2.508528971644499
0.3000000000000002,0.09860523155365904,12.495690423597015,2.527187077937444
0.3020000000000002,0.09926259976401676,12.486631728919225,2.5458806165145114
0.3040000000000002,0.09991996797437448,12.477531101119775,2.5646099168711554
0.3060000000000002,0.10057733618473222,12.468388218011057,2.58337531303847
0.3080000000000002,0.10123470439508994,12.459202752741644,2.6021771436735572
0.3100000000000002,0.10189207260544766,12.449974373703773,2.621015752152172
0.3120000000000002,0.10254944081580539,12.440702744438473,2.6398914866637866
0.3140000000000002,0.10320680902616312,12.431387523538215,2.6588047003091067
0.3160000000000002,0.10386417723652085,12.42202836454701,2.6777557512001264
0.3180000000000002,0.10452154544687857,12.41262491585792,2.6967450025628
0.32000000000000023,0.1051789136572363,12.403176820607825,2.7157728228424216
0.32200000000000023,0.10583628186759403,12.393683716569416,2.7348395858118106
0.32400000000000023,0.10649365007795175,12.384145236040293,2.7539456706823593
0.32600000000000023,0.10715101828830949,12.374561005729102,2.773091462218087
0.32800000000000024,0.10780838649866721,12.364930646638557,2.7922773508527343
0.33000000000000024,0.10846575470902493,12.355253773945314,2.811503732810089
0.33200000000000024,0.10912312291938266,12.345529996876554,2.8307710102275427
0.33400000000000024,0.10978049112974039,12.335758918583144,2.8500795912830865
0.33600000000000024,0.11043785934009812,12.325940136009311,2.869429890325805
0.33800000000000024,0.11109522755045584,12.316073239758678,2.8888223280099785
0.34000000000000025,0.11175259576081358,12.306157813956537,2.9082573314329956
0.34200000000000025,0.1124099639711713,12.296193436108233,2.9277353342770835
0.34400000000000025,0.11306733218152902,12.286179676953548,2.947256776955111
0.34600000000000025,0.11372470039188676,12.276116100316894,2.966822106760527
0.34800000000000025,0.11438206860224448,12.266002262953233,2.9864317780216045
0.35000000000000026,0.1150394368126022,12.255837714389498,3.0060862522601655
0.35200000000000026,0.11569680502295994,12.245621996761436,3.0257859983548894
0.35400000000000026,0.11635417323331766,12.235354644645637,3.045531492709428
0.35600000000000026,0.11701154144367538,12.225035184886625,3.065323219425473
0.35800000000000026,0.11766890965403311,12.21466313641881,3.0851616704809426
0.36000000000000026,0.11832627786439084,12.204238010083108,3.1050473459135057
0.36200000000000027,0.11898364607474857,12.193759308438052,3.1249807540096364
0.36400000000000027,0.11964101428510629,12.183226525565178,3.144962411499343
0.36600000000000027,0.12029838249546403,12.172639146868475,3.1649928437568913
0.36800000000000027,0.12095575070582175,12.16199664886767,3.1850725850076396
0.3700000000000003,0.12161311891617947,12.15129849898513,3.2052021785412936
0.3720000000000003,0.12227048712653721,12.140544155326127,3.225382176931775
0.3740000000000003,0.12292785533689493,12.12973306645221,3.245613142264008
0.3760000000000003,0.12358522354725265,12.118864671147428,3.2658956463678126
0.3780000000000003,0.12424259175761039,12.107938398177106,3.2862302710592752
0.3800000000000003,0.12489995996796811,12.096953666038935,3.3066176083898133
0.3820000000000003,0.12555732817832585,12.08590988270598,3.3270582609032773
0.3840000000000003,0.12621469638868357,12.074806445361395,3.3475528419014076
0.3860000000000003,0.1268720645990413,12.06364274012442,3.368101975717939
0.3880000000000003,0.12752943280939902,12.052418141767374,3.3887062980017744
0.3900000000000003,0.12818680101975674,12.041132013423233,3.4093664560095087
0.3920000000000003,0.12884416923011446,12.029783706283444,3.4300831089077803
0.3940000000000003,0.1295015374404722,12.018372559285558,3.450856928085762
0.3960000000000003,0.13015890565082994,12.006897898790237,3.471688597478265
0.3980000000000003,0.13081627386118766,11.995359038247246,3.4925788138999225
0.4000000000000003,0.13147364207154538,11.983755277849903,3.513528287390828
0.4020000000000003,0.1321310102819031,11.97208590417755,3.534537741574218
0.4040000000000003,0.13278837849226083,11.9603501898255,3.555607914026653
0.4060000000000003,0.13344574670261855,11.948547393021922,3.576739556661253
0.4080000000000003,0.1341031149129763,11.936676757231123,3.5979334361245527
0.4100000000000003,0.13476048312333402,11.9247375107426,3.6191903342075764
0.4120000000000003,0.13541785133369175,11.912728866245258,3.6405110482717458
0.4140000000000003,0.13607521954404947,11.900650020386095,3.6618963916903144
0.4160000000000003,0.1367325877544072,11.888500153312734,3.6833471943059717
0.4180000000000003,0.13738995596476491,11.876278428198969,3.7048643029054196
0.4200000000000003,0.13804732417512264,11.86398399075264,3.726448581711616
0.4220000000000003,0.1387046923854804,11.851615968704976,3.7481009128945697
0.4240000000000003,0.1393620605958381,11.839173471280557,3.769822197101483
0.4260000000000003,0.14001942880619583,11.826655588646988,3.7916133540072123
0.4280000000000003,0.14067679701655356,11.814061391343335,3.813475322885946
0.4300000000000003,0.14133416522691128,11.801389929686314,3.835409063205149
0.43200000000000033,0.141991533437269,11.788640233153139,3.8574155552428273
0.43400000000000033,0.14264890164762675,11.775811309739932,3.879495800729229
0.43600000000000033,0.14330626985798448,11.762902145294504,3.9016508235142044
0.43800000000000033,0.1439636380683422,11.749911702822176,3.9238816702614794
0.44000000000000034,0.14462100627869992,11.736838921763418,3.9461894111711526
0.44200000000000034,0.14527837448905764,11.72368271724177,3.9685751407318848
0.44400000000000034,0.14593574269941537,11.710441979280622,3.991039978504231
0.44600000000000034,0.1465931109097731,11.697115571987231,4.013585069936754
0.44800000000000034,0.14725047912013084,11.683702332702275,4.036211587216567
0.45000000000000034,0.14790784733048856,11.670201071113173,4.058920730156138
0.45200000000000035,0.14856521554084628,11.656610568329254,4.081713727118243
0.45400000000000035,0.149222583751204,11.642929575916733,4.104591835981086
0.45600000000000035,0.14987995196156173,11.629156814891378,4.127556345145766
0.45800000000000035,0.15053732017191945,11.615290974666534,4.150608574588342
0.46000000000000035,0.1511946883822772,11.601330711954096,4.173749876958992
0.46200000000000035,0.15185205659263493,11.587274649615827,4.196981638730798
0.46400000000000036,0.15250942480299265,11.57312137546221,4.220305281400996
0.46600000000000036,0.15316679301335037,11.558869440995965,4.243722262747593
0.46800000000000036,0.1538241612237081,11.544517360096975,4.267234078144525
0.47000000000000036,0.15448152943406582,11.530063607645333,4.2908422619387325
0.47200000000000036,0.15513889764442354,11.515506618078877,4.314548388892734
0.47400000000000037,0.1557962658547813,11.500844783881341,4.338354075696574
0.47600000000000037,0.156453634065139,11.486076453997072,4.362260982553229
0.47800000000000037,0.15711100227549674,11.471199932167805,4.386270814841919
0.48000000000000037,0.15776837048585446,11.456213475186864,4.4103853248640315
0.4820000000000004,0.15842573869621218,11.441115291065636,4.434606313676743
0.4840000000000004,0.1590831069065699,11.42590353710693,4.458935633019767
0.4860000000000004,0.15974047511692765,11.410576317879332,4.483375187341099
0.4880000000000004,0.16039784332728538,11.395131683086312,4.5079269359280225
0.4900000000000004,0.1610552115376431,11.379567625323277,4.532592895150162
0.4920000000000004,0.16171257974800082,11.363882077715296,4.5573751408218435
0.4940000000000004,0.16236994795835855,11.348072911427675,4.582275810691636
0.4960000000000004,0.16302731616871627,11.332137933040872,4.607297107067538
0.4980000000000004,0.163684684379074,11.316074881780628,4.632441299586941
0.5000000000000003,0.16434205258943171,11.299881426593442,4.657710728141262
0.5020000000000003,0.16499942079978944,11.28355516305668,4.683107805965931
0.5040000000000003,0.16565678901014716,11.26709361011176,4.708635022907311
0.5060000000000003,0.16631415722050488,11.250494206607865,4.734294948879072
0.5080000000000003,0.16697152543086263,11.233754307642592,4.7600902375216565
